title,text,label
,"El pasado 10 de marzo se inauguró en Miami el que fue sin duda el primer puente feminista de la Historia. Un hito que se ha convertido en un fiasco. Con 9 muertos de por medio, como balance de su meteórica existencia. La historia está en todos los medios.",1
,"El pasado martes, el Congreso dio luz verde a la reforma de la Ley sobre Tráfico, Circulación de Vehículos a Motor y Seguridad Vial. La ley entrará en vigor en este proximo mes de octubre y un día después de su publicación en el Boletín Oficial del Estado",1
,"El pensamiento feminista, que nació con la noble y justa finalidad de hallar la igualdad entre hombre y mujer, está cada vez más radicalizado. La búsqueda de la lógica paridad entre sexos, ha dado paso a un pensamiento psicótico que encuentra su mejor def",1
,"El pensamiento feminista, que nació con la noble y justa finalidad de hallar la igualdad entre hombre y mujer, está cada vez más radicalizado. La búsqueda de la lógica paridad entre sexos, ha dado paso a un pensamiento psicótico que encuentra su mejor def",1
,El PP deja una deuda pública de 1.480.794 millones de euros,1
,"El presidente de Armenia, Armen Sarkissian, negó el saludo ayer miércoles al embajador español en EE.UU., Pedro Morenés, por el discurso que pronunció contra el president de la Generalitat, Quim Torra, y contra los presos políticos, según ha informado la ",1
,"El presidente de la industria catalana se trasladará la próxima semana hasta Hornachuelos (Córdoba) para entrevistarse con la corporación local. El objetivo no es otro que, tras la grave situación por la que atraviesa Cataluña, desmarcarse del independent",1
,"El presidente de la sección española de Amnistía Internacional (AI), Alfonso López Borgóñez, ha explicado que su organización no considera a ETA una banda terrorista porque, según ha dicho, no existe un acuerdo internacional sobre la definición del concep",1
,"El presidente del Gobierno, Mariano Rajoy, ha desvelado en una entrevista concedida a la web de un reconocido centro de reproducción asistida que durante su etapa laboral como registrador de la propiedad en Santa Pola formó parte de las primeras listas de",1
,"El presidente del Gobierno, Mariano Rajoy, ha desvelado en una entrevista concedida a la web de un reconocido centro de reproducción asistida que durante su etapa laboral como registrador de la propiedad en Santa Pola formó parte de las primeras listas de",1
,"El primer 'puente feminista' de la historia no ha llegado ni a inaugurarse. El 14 de marzo, y un día antes de su puesta de largo oficial, la construcción se derrumbó. Y lo peor es que dejó 10 muertos y un reguero inacabable de heridos. Y no. La etiqueta ",1
,"El primer 'puente feminista' de la historia no ha llegado ni a inaugurarse. El 14 de marzo, y un día antes de su puesta de largo oficial, la construcción se derrumbó. Y lo peor es que dejó 10 muertos y un reguero inacabable de heridos. Y no. La etiqueta n",1
INFORME ESPECIAL: la última inversión de Fernando Alonso asombra a los expertos y aterroriza a los grandes bancos,"El primer 'puente feminista' de la historia, construido solo por mujeres, se derrumba en 24 horas, 10 muertos y numerosos heridos",1
¡Los españoles se quedan fuera! Las ayudas públicas al alquiler son marroquíes y magrebies,EL PRIMER MINISTRO DE BÉLGICA Y SU PAREJA – EN SERIO,1
,"El primer occidental en visitar el primer restaurante caníbal ha sido un ciudadano Argentino que ha preferido que su identidad no sea revelada, y al que llamaremos por las siglas RP. Aunque no ha trascendido mucho a los medios occidentales, lo cierto es q",1
,El primer puente feminista creado por mujeres de derrumba en 24 horas jajajajajajaajjajaajajajajaaj,1
,"EL PRIMER PUENTE FEMINISTA YA SE HA CAÍDO. Un puente feminista y políticamente correcto...,que se ha derrumbado causando 9 muertos. Se inauguró en Miami el que fue sin duda el primer puente feminista de la Historia.",1
,"El príncipe saudí Kahtani,51, con su esposa Nawaf de 6. Y Arabia preside la comisión de derechos humanos en la ONU",1
,"El profesor Li Li, director del Hospital of Ophthalmology SGH de Singapur, informó que cuando las luces están apagadas por la noche no se debe utilizar el móvil porque causa maculopatía. Indicó que la enfermedad se debe a que el resplandor directo durante",1
,"El próximo 23 de marzo el portaaviones ‘Juan Carlos I’, una de las joyas de la Armada española, tiene previsto atracar en el puerto vizcaíno de Guecho. La corporación municipal, liderada por PNV y PSOE, aprobó este viernes una declaración para que el buqu",1
Sin complejos. EEUU: El Tribunal Supremo prohíbe la enseñanza del islam en las escuelas,"El próximo 23 de marzo el portaaviones ‘Juan Carlos I’, una de las joyas de la Armada española, tiene previsto atracar en el puerto vizcaíno de Guecho. La corporación municipal, liderada por PNV y PSOE, aprobó este viernes una declaración para que el buqu",1
SE PROHÍBE EL ISLAM EN LAS ESCUELAS PÚBLICAS DE EEUU POR DECISIÓN DE LA CORTE SUPREMA,El próximo jueves se celebra el día internacional de la mujer. Las feminazis calientan motores y esta vez es un instrumento muy español el que paga los platos rotos del extremo feminismo. Ha cambiado y deformado tanto la sociedad que el pensamiento natur,1
,"El psicólogo Cliff Arnall creó una fórmula para explicar por qué el tercer lunes del año es el día más triste. Te explicamos cuáles son los factores que influyen. El lunes 15 de enero es ""el día más triste del año"" o 'Blue Monday', según una fórmula que s",1
"El siguiente paso de la ONU se llama canibalismo: Deberemos comer cadáveres, placentas y fetos para combatir el «cambio climático»","El que está arriba con la mano metida en los cojones es el Delegado del Gobierno en Valencia, el jeta!!!! El de abajo... un Guardia Civil",1
,"El recientemente investido presidente de EE.UU., Donald Trump, ha remodelado el Despacho Oval de la Casa Blanca luego de su investidura este viernes. Entre otros cambios, ha decidido poner en su lugar el busto del ex primer ministro del Reino Unido, Winst",1
El ejemplo de Croacia a su país y al mundo,El Resu ototo no shokuryohin está ubicado en las afueras de Tokio y sus platos son muy caros por los requisitos legales que hay que cumplir para obtener el producto. Tokio tiene el dudoso mérito de contar con el primer restaurante “legal” de carne humana.,1
,El reto viral “Momo” está de regreso y ahora se filtra en videos de Peppa Pig y Fortnite en YouTube Kids. En 2018 la espeluznante imagen de “Momo” fue una de las más virales desatando una ola de memes por todo el mundo. Todo surgía de un supuesto reto por,1
,El sacerdote de la pequeña población cántabra de Renedo de Iguña ha sido expulsado de su parroquia tras una votación popular realizada el pasado miércoles en el Ayuntamiento de la localidad. Al parecer el párroco había creado malestar en el pueblo tras ha,1
,"El secretario general de Podemos está ejerciendo en su Twitter de agitador de las masas contra la legalidad vigente, contra el Estatuto de Cataluña y contra la Constitución Española, acusando a los agentes de los cuerpos y fuerzas de seguridad del Estado ",1
,"El seleccionador de Croacia, Zlatko Dalic, ha publicado una carta en un perfil de Facebook criticando a los políticos croatas por buscar beneficio de los éxitos deportivos y ha anunciado que la selección donará todo el dinero recaudado en el Mundial a los",1
,"El suceso tuvo lugar la pasada madrugada en un control nocturno rutinario, uno de los muchos que se realizan en estas fechas debido a la proximidad de las fiestas y el aumento de las celebraciones de cenas de empresa. Según parece un conductor se indignó ",1
Pedro Sánchez ofrecerá a Podemos adoptar la bandera tricolor republicana como la oficial del Reino de España,"El tema ha sido barrida bajo la alfombra durante años, pero la FDA finalmente confirmado que el pollo se vende en los mercados contiene arsénico. El arsénico es una sustancia química tóxica que causa el cáncer, y es mortal en dosis elevadas. El problema r",1
"EL NUEVO JAMES BOND SERÁ VEGANO, HOMOSEXUAL Y NO USARÁ LA VIOLENCIA","El Teniente General del Ejército de Tierra Fernando Alejandre Martínez, que desde 2015 ocupa el cargo de segundo jefe del Mando de la Fuerza Conjunta de la OTAN con base en Brunssum (Holanda), dio a conocer que este organismo se estaría preparando para in",1
,"El tercer lunes del año es 'el día más triste del año' o 'Blue Monday', según una fórmula que señala como tal al tercer lunes del año, tras calcular las deudas navideñas, la motivación, el tiempo y la necesidad de tomar decisiones y otras variables. La fó",1
Gobierno de Pedro Sánchez habría aceptado acoger en España a 16.000 inmigrantes palestinos,"El tercer lunes del mes de enero es el día más deprimente del año por las deudas navideñas, el clima y las promesas de año nuevo incumplidas, entre otros factores. Hoy, 15 de enero, es el día más deprimente del año. Y es que además de ser lunes, es un día",1
Welcome Refugees: España acogerá 16.000 refugiados palestinos que no quieren en Líbano,"El tipo lo tiene crudo. Se llama Lewis Williams, y durante cuatro largos años se ha dedicado a eyacular en el café que le servía cada mañana a su odiada jefa, Linda Moore, presidenta para más señas de una empresa de ingeniería en Newark, Estados Unidos. E",1
,"El título es tan escueto como “Carta de una farmacéutica”. Tiene apenas 574 palabras, pero es un grito de angustia y de indignación. Pocos se atreven a propagarla, porque temen que puedan ser acusados de racistas, o de fascistas, o por qué no de estalinis",1
,"El transporte público de Londres gestionado por el Ayuntamiento, quedará libre de anuncios de comida basura, alimentos con muchas grasas, sal o azúcar. El veto afectará a productos como mantequillas, quesos y salsas, y la duda es si el aceite de oliva ser",1
,"El Tribunal Administrativo de Contratación Pública de Galicia ha anulado el concurso abierto por el gobierno local de A Coruña para contratar el Espazo Diverso, cuyo objetivo era crear un espacio municipal para «las diversidades sexuales e identidades de ",1
,"El Tribunal Administrativo de París rechazó la petición de varios franceses de origen español, pidiendo que se «retirase» al general Francisco Franco la Legión de Honor que le fue concedida, en 1928, como oficial, y en 1930, como comendador. Se trata de ",1
,"El Tripartito que gobierna en el Ayuntamiento de Oviedo aprobó ayer en Pleno prohibir al sexo masculino dirigirse a las mujeres por la calle, salvo en tres excepciones: que sea para preguntar sobre la ciudad, si a ambos o ambas les une hasta el 5º grado d",1
,"El tuit y la grabación de la escena captada con un móvil, lo ha subido a la red Estrellado (@arturelpayaso2), quien sólo escribe en su perfil «un toque de realidad para quienes, a base de demagogia e ingenuidad, han abandonado la senyera para abrazar la e",1
,El Tweet que borró Pablo Casado tras su paso por Sevilla ayer y que ha sembrado la polémica.,1
,"El viral de los bomberos de Croacia forma parte de una campaña para alertar sobre el peligro de festejar con pirotecnia Los bomberos del departamento de Zagreb, Croacia, son los artífices de un vídeo que se ha hecho viral en las últimas horas en redes soc",1
,"Eladio Fernández.- Han sorprendido los resultados electorales por su desmedida cuota socialista, y su escatimada cuota de voto a la derecha. Pedro Sánchez y Pablo Iglesias -pupilos de Soros-, han dado un segundo golpe de estado. Primero con la moción de c",1
,"Empresa constructora MCM se defendió de sus detractores y calificó sus acciones como ""un vómito de odio contra las mujeres y las minorías"". Medios estadounidenses lanzaron una asombrosa teoría en torno a la caída del puente peatonal en Miami. Squawker y M",1
VOX denuncia más chiringuitos: 630 millones destinados a ayudas al desarrollo han ido a parar a organizaciones LGTB,"En 1944 el franquismo creó un agravante para los delitos que tuvieran como victimas a mujeres, se llamaba «desprecio de sexo» y asi estuvo durante los 39 años siguientes. El Tribunal Supremo en sentencia de 1977 estableció que: «La agravante de sexo es un",1
,En Andaluci'a hay gente maravillosa pero todavi'a quedan muchos enemigos de Espafia. El populismo radical que busca huesos en las cunetas para abrirviejas heridas. Estos mismos populistas que hunden la grandeza de esta tierra у que se nieqan a trabajar у ,1
,"En Bruselas no hay pozos de petróleo, pero como si los hubiera, nadan en dinero (¡EL NUESTRO!). ESCÁNDALO: Los “sátrapas” de Bruselas han aprobado, para sí mismos, la jubilación a los 50. ¡Viva la Europa de los ladrones! - La jubilación a los 50 para los ",1
,"En Caso Aislado hemos tenido acceso a unas imágenes de unos carteles que están empezando a circular por las universidades de Valencia y las calles de la capital del Turia. Al parecer, el grupo feminista radical del Sindicato de Estudiantes de los Países C",1
,"En Caso Aislado hemos tenido acceso a unas imágenes de unos carteles que están empezando a circular por las universidades de Valencia y las calles de la capital del Turia. Al parecer, el grupo feminista radical del Sindicato de Estudiantes de los Países C",1
,"En contacto directo con la redacción editorial de MEDITERRÁNEO DIGITAL, una de las activistas del Círculo Animalista de Podemos, que prefiere mantenerse en el anonimato por motivos personales, y a pesar que nos recalca que no es una postura oficialista de",1
,"EN DINAMARCA ,SI VOTAN LOS PRESOS Y LOS QUE TIENEN ALGUN TIPO DE AYUDA SOCIAL,YO HABÍA TW QUE NO PODIAN VOTAR,(SI PUEDEN)",1
,"En efecto, con la apertura del ""Hermano comestible"", Tokio se convirtió en la primera ciudad del mundo en la que los tejidos de los seres humanos forman parte de la carta del menú, esto gracias a la legislación japonesa, la cual desde hace tres años permi",1
INFORME ESPECIAL: La última empresa de Alejandro Sanz aterroriza a los bancos,"En el 15 aniversario del peor atentado de nuestra historia, los líderes de Podemos deciden darle la espalda a las víctimas. Para algunos esto no deja de ser otro motivo más para reafirmarse en sus sospechas. Una causa añadida a todas las que ya tenemos e",1
,"En el día de ayer, en Waterloo (Bélgica) la policía belga identificó a dos ciudadanos españoles que se encontraban en las proximidades de la Casa de la República de Cataluña. Uno de ellos iba vestido con uniforme de la Guardia Civil, y el otro, vestido de",1
,En el Reglamento de Aspectos Accesorios de la Administración de Justicia se establece claramente que a cada procedimiento judicial se le asignará un número de identificación que permita distinguirlo de los demás de su misma clase que sea además diferente ,1
Detienen a los dos valientes que pusieron el himno de España en Barcelona,"En Finlandia están prohibidos los colegios privados. Como los hijos ricos deben ir al mismo colegio que los pobres, sus padres se aseguran que los colegios sean excelentes.",1
,"En Japón ya es una realidad la venta de carne humana por medio de un restaurante que la comercializa en platillos de hasta mil 200 euros. Esta carne se obtiene de gente que vende su cuerpo, el dinero se entrega a la familia una vez que la persona fallece.",1
,"En la actualidad, podemos ver cómo son cada vez más las personas que están en nuestro alrededor y que están padeciendo de cáncer, el cual afecta a cualquier sin importar su edad y sexo. Sin embargo, lo que muchos desconocen e ignoran es el hecho que con e",1
Mercadona elimina más de 1800 productos españoles por otros extranjeros de baja calidad,"En la Comunidad Valenciana, han sido descubiertos hasta 40.000 votos nulos, de entre los cuales, muchos de ellos son papeletas de VOX tachadas. La formación verdigualda de Santiago Abascal ya se está encargando de denunciar este fraude.",1
,"En la comunidad Valenciana, tras el 4% de votos escrutados, #Vox obtenía 10 escaños. A partir de ese momento...? 40.000 votos nulos en Valencia 50.000 votos nulos en anarias ¿Y el resto de las CCAA? ¿Y los pueblos? ¡Huele muy mal!",1
,"En la España gobernada por el sorista Pedro Sánchez parece no haber límite para el mal comportamiento. El joven de la imagen, de estética perrofláutica, empuja bruscamente a una anciana minusválida a un lado para poder tomar su asiento en el Metrobús de S",1
Teresa Rodríguez: “Reivindicamos el califato omeya por encima de los racistas Reyes Católicos”. Teresa Rodríguez demuestra que es pro-inmigración e insulta a los Reyes Católicos,"En la plaza de la Constitución de Gerona, rebautizada como plaza del 1 de octubre de 2017, se han instalado obras de pretensión artística que no dejan de ser sino propaganda separatista del referéndum ilegal del 1-O y de los acontecimientos que se sucedie",1
,"En la provincia de Almería, Ciudadanos está a 190 votos de quitarle un escaño decisivo a Podemos. Todos queremos sacar a Sánchez de la Moncloa, pero en Almería el voto a Ciudadanos es el más útil para lograrlo. Después de los debates, el proyecto de Alber",1
,En la sección 'Enredando' Juan Kruz Lakasta nos hace un resumen de lo que se ha publicado en las redes sociales sobre el inicio del juicio al 'procés'. ‘Las redes de WIFI que se cogen en el Tribunal Supremo: A POR ELLOS. Sobran las palabras’ tuiteaba el p,1
,"En las últimas horas, a través de Facebook, numerosos usuarios han denunciado que los inmigrantes del Aquarius han tirado las mantas y toallas donadas por Cruz Roja a los contenedores del Complejo Educativo de Cheste, lugar al que fueron enviados muchos d",1
,"En los últimos años los desahucios en Madrid se han disparado. Ahora principalmente por impago de alquiler. Estas palabras de Manuela Carmena son un insulto a todas las familias que se ven expulsadas de sus hogares todas las semanas. Sí, en Madrid",1
,"En muchas ocasiones cuando sentimos dolor de cabeza o dolor de espalda, en lugar de acudir a nuestro médico simplemente tomamos un ibuprofeno que podemos adquirir en cualquier farmacia.",1
,"En pocos días, los líderes mundiales se darán cita en nuestra sede de Nueva York para participar de la Asamblea General 2019. El objetivo: buscar soluciones a los desafíos que enfrenta la humanidad.",1
,"En Sabaneta (Colombia) se dio un suceso que tiene a todos los habitantes de ese lugar con los pelos de punta, una Cerda dio a luz, una cría con indudables características Humanas, el descubrimiento se dio en la finca de Santiago Rodríguez, un reconocido f",1
,"En Suecia estudian seis horas y tiene la mejor educación del mundo, no es el tiempo es inversión y planeación real, mejorar las condiciones de los estudiantes, no sé cómo ese señor es presidente",1
,"En Suecia han estrenado la jornada laboral de seis horas. Seis. Aquí en la periferia de Occidente, mientras tanto, aún hay empresas que obligan a sus trabajadores a quedarse luego de la jornada laboral porque ""cómo te vas a ir antes, mira cómo tus compañe",1
,"En un programa piloto, cobrarán 100 euros extras a sus pensiones por asistir a los niños de lunes a viernes, a tiempo completo, para que sus familiares puedan trabajar.¿Podría esta iniciativa ser viable en España? Uno de cuatro abuelos cuida de sus nietos",1
,"En una entrevista con la periodista americana Megyn Kelly, el presidente ruso dejó en evidencia el absurdo de la Ideología de Género y las imposiciones legales de los Lobbys LGBT. Vladimir Putin ha dejado claro su postura con respecto a la ideología de gé",1
,"En una entrevista ofrecida a la publicado francesa ‘La Croix’, el Papa Francisco ha decepcionado a miles de cristianos al defender que las mujeres cristianas deben reproducirse con los inmigrantes ilegales. Aunque el Papa no ha dicho textualmente que haya",1
,"En una entrevista ofrecida a la publicado francesa ‘La Croix’, el Papa Francisco ha decepcionado a miles de cristianos al defender que las mujeres cristianas deben reproducirse con los inmigrantes ilegales. Aunque el Papa no ha dicho textualmente que haya",1
"Cada 4,8 segundos una mujer blanca es violada por musulmanes en Europa","Enrique Area Sacristán, teniente coronel del Ejército, no ha dudado en criticar que el Gobierno de Pedro Sánchez destine más dinero a los inmigrantes “que no cotizan” que a “los sueldos de la clase de tropa”. En un artículo publicado en el portal ‘Alerta ",1
Estos son los 3 elementos que gobiernan en Andalucía,"Entiendes ahora porque Inés Arrimadas entrega Medallas de Oro a Franco? Entiendes ahora porque, en pleno siglo XXI, EspaÑa está repleta de símbolos Franquistas? Entiendes ahora porque Inés Arrimadas ha pactado con VOX y PP? ",1
,Equiparación Salarial de Policías y Guardias Civiles El nuevo Gobierno ha empezado a dar sus primeros pasos esta mañana en Consejo de Ministros. Entre sus primeras medidas ha dado luz verde a una propuesta de Unidos Podemos de enmienda a los Presupuestos ,1
La ONU dice que llevar a los niños a la iglesia viola sus derechos,Era Esra al-Ghamgam. Ha sido decapitada en Arabia Saudí por participar en protestas pacíficas contra el régimen saudí. Ni un solo gobierno ha elevado la más mínima condena por esta atrocidad. La satrapia saudí Lava con petróleo toda la sangre que derrama,1
,Eran las doce de la noche cuando un ladrón de origen rumano asaltó una vivienda en un pueblecito de Huelva. Los ladridos del perro alertaron a todos los vecinos. Cuando los dueños salieron al jardín a ver lo que ocurría se encontraron de frente con el asa,1
,Es el primer restaurante “legal” de carne humana. Los platos tienen un costo de aproximadamente 26.000 pesos y la carne proviene de personas que autorizaron vender su cuerpo después de morir. El primer sudamericano en probar la comida del “Resu ototo no s,1
,Es el puente que conecta la autopista México Puebla con las avenidas ermita Iztapalapa y Zaragoza … Así las cosas,1
,"ES INCREIBLE, COMO UNAS PERSONAS QUE SON JUECES DE LOS CUALES DEPENDEN NUESTRO BIENESTAR, PUEDAN DICTAR ESTE TIPO DE SENTENCIAS. ESTARÍA BIEN QUE VIOLARAN A SUS HIJAS PARA QUE VIERAN EL MUNDO REAL CON PRESPECTIVA.",1
,"Es la noticia que ha generado más impacto en las redes sociales hoy sábado, 16 de diciembre. Con la Navidad a la vuelta de la esquina los sorteos de de cestas y las loterías son algo muy común, aunque no siempre tocan. Un caso diferente ocurrió, según el ",1
,"Es sábado, apenas las nueve de la mañana. Santiago Abascal, líder de VOX y personaje mediático nos espera para desayunar en un céntrico hotel madrileño P:¿No es un poco pronto para un gin-tonic? R:No si se bebe con respeto y el licor es un destilado nacio",1
,Es una buena noticia que algún país como Suecia nos alerte de los peligros de la aplicación masiva e indiscriminada de las vacunas. No es la primera vez que este país fija la mirada sobre un riesgo real que supone la toxicidad intrínseca y extrínseca de e,1
,Es una imagen escalofriante. Dos menas -menores extranjeros no acompañados- vestidos de negro y con la cabeza cubierta asaltan a un joven en la ciudad de Zaragoza en plena tarde. El joven zaragozano no reacciona a tiempo y es sujetado por los dos asaltant,1
Xiaomi retira del mercado la pulsera de actividad Mi Band,"España entera se vuelca estos días con la Semana Sanat. No hya pueblño que no salga cons sus procesiones a la calle, pero, mientras tanto, la izquierda ya no sabe que hacer con estra tradicional celebración católica. Y es que desde quere prohibir al Ejerc",1
Vuelve el Servicio militar obligatorio para menores de 25 años,"España,en peligro real ...Los tenebrosos dueños de Scytl, la empresa catalana que realizará el recuento de las elecciones europeas ",1
OTAN Prepara sus tropas para una posible intervención en Venezuela,"Esperanza para los padres con hijos diagnosticados de autismo. Carta de la Dra. Isabel Bellostas (Madrid) Queridos padres: Tal vez estáis en la espera del diagnóstico de un niño o niña, vuestro hijo o hija, que hasta hace poco era normal y ahora ya no lo ",1
,"Espero que este tweet no pase desapercibido. Por favor, no aplastes las botellas de plástico como la foto número 1, sino que las aplastes como la foto número 2. De lo contrario, las máquinas no podrá reciclarán las botellas. Difunde esto.",1
El Ayuntamiento de Oviedo prohibirá mirar y dirigirse a las mujeres por la calle,"Espero que este tweet no pase desapercibido. Por favor, no aplastes las botellas de plástico como la foto número 1, sino que las aplastes como la foto número 2. De lo contrario, las máquinas no podrá reciclarán las botellas. Difunde esto.",1
La legion desembarca en Cataluña el 28 de Sptiembre,"ESTÁ ES UNA HIJA DE PUTA. Esta... digamos mujer, es la que ha dicho que le haría un corte de manga alos jubilados y les diría ""que se jodan"". ¡Como se supone que está orgullosa de lo que ha dicho, deberíamos hacerle el favor de divulgar su foto y lo que d",1
Dylan rechaza el Nobel de Literatura,"Esta foto marca el fin de la carrera del torero Alvaro Munera quien dijo ""de pronto mire al toro. Tenia esa mirada inocente pidiendome justicia. Senti una plegaria por la vida. Me senti сото mierda por todo el que he producido a estos animales"".",1
Los Monegros amanecen este martes plantados con sombrillas amarillas,"Esta foto no es de Venezuela. Es Argentina 2012. La demente de la Porota dijo q en su mandato los super rebosaban de primeras marcas. Perdió la razón por completo. ¿Se acuerdan q había que comprar de a uno el aceite, el azúcar? Íbamos camino a ser Venezue",1
Un sándwich de niño con 5 lonchas de chorizo: la comida de los militares en el incendio de Tarragona,"Esta furgoneta está robando por la matanza y zonas de urbanizaciónes también la han visto!! dos hombres el conductor con el pelo canoso matrícula 3853 CBY, compartír Están entrando en casas con el muro// puertas caídas por las inundaciones",1
Manuela Carmena se ha convertido recientemente al Islam,"Esta madrugada tuvo lugar el fin de las Hogueras de San Juan en Alicante, una fiesta que como cada años a finales de junio, reúne a cientos de miles de personas para disfrutar de una noche en la que el fuego ejerce como elemento purificador. Pero pese al ",1
Qué es el 'Blue Monday' y por qué se dice que es el día más triste del año,"Está rulando por WhatsApp un vídeo sobre una persona ""magrebí"" que se queja en una Caixa de unas comisiones que le cobran por estar viviendo de ayudas de la Generalitat. El que habla afirma que esa persona dice que no va a trabajar, que la ayuda que le da",1
"Bertín Osborne sobre el Aquarius: ""Vamos a arreglar primero el problema de los españoles""","Este casposo de la barba es un príncipe saudí, un tal Kahtani de 51 años y la niña es Nawaf su esposa de 6 años. Si alguien me pide comprenderlo es que esta loco. Ni respeto por sus costumbres ni nada. Y por si fuera poco Arabia preside la comisión de der",1
"Solo los maestros y 3 alumnos hablan español en un colegio de Lorca

Solo los maestros y 3 alumnos hablan español en un colegio de Lorca

Solo los maestros y 3 alumnos hablan español en un colegio de Lorca

Solo los maestros y 3 alumnos hablan español en ","Este desgraciado fue el que inició el incendio en el amazonas, su alias es abduzcan, si lo han visto, avisar tenemos que detener a este criminal ",1
,"Este es el conseller bruch, el de apagar incendios en el país vecino",1
,"Este es el peligro de la extrema izquierda. Bildu considera que el islam forma parte de la cultura de Pamplona y ha organizado diferentes conferencias para promover la religión musulmana entre los pamplonicas. En cambio, ha eliminado el cristianismo. ",1
El gobierno pagará 5.000 € a las parejas que se casen por la iglesia,"Este es el peligro de la extrema izquierda. Bildu considera que el islam forma parte de la cultura de Pamplona y ha organizado diferentes conferencias para promover la religión musulmana entre los pamplonicas. En cambio, ha eliminado el cristianismo. ",1
"La carta que escribe una farmacéutica, sobre el chollo que tienen los inmigrantes con nuestra Sanidad Pública","Este lunes 15 de enero es considerado ""el día más triste del año"" o 'Blue Monday', según una fórmula que señala como tal al tercer lunes del año, tras calcular las deudas navideñas, la motivación, el tiempo y la necesidad de tomar decisiones y otras varia",1
La iglesia exigirá certificado de virginidad para poder casarse,"ESTE MAMERTO FUE IDENTIFICADO COMO EL ENCARGADO DE LANZAR LA BOMBA MOLOTOV A LA CENTRAL DE RCN RADIO, DIFUNDAN PARA ENCONTRAR SU PARADERO.",1
Prohíben el cerdo en los colegios de Andalucía para no ofender a los musulmanes y obligan al resto de niños a comer comida ‘Halal’,"Este martes Los Monegros han despertado con una imagen insólita. Centenares de sombrillas amarillas dispuestas en una gran área como solidaridad con los presos políticos catalanes. La acción ha sido reivindicada por tres grupos aragoneses, Bloque Independ",1
Rajoy confiesa que donó semen durante su etapa laboral en Santa Pola,"Este pobre hombre fue baleado durante un tiroteo en Wilde [provincia de Buenos Aires]. No tenía sus documentos de identificación personal, no habla ni puede comunicarse y no responde a estímulos externos. Ayudemos a identificarlo, su familia debe estar bu",1
"Reino Unido advierte de ataques terroristas en Canarias este verano, según la prensa británica","Este video NUNCA ha sido emitido en España Aparece el capitán del Open Arms preguntando a los traficantes ""De dónde sale la siguiente embarcación d inmigrantes'.. Así es la relación entre algunas ONG's y las mafias de inmigración ilegal.. Que todo el mund",1
"Bertín Osborne, sobre los inmigrantes: «¿Por qué no van todos a la mansión de Pablo Iglesias?»","Este viernes se ha conocido, según han confirmado varios periodistas que han informado de la detención y ha hecho público Antena 3, uno de los agentes de la Policía Nacional fue agredido por estos cuatro argelinos. Se desconoce si el agente sufrió algún t",1
Un teniente coronel califica de “vergüenza” que el Gobierno dé más dinero a los inmigrantes que a los soldados,Esteu atents per si de cas. Me acaban de decir que están tanto por los pueblos como por la capital (en BARCELONA ya se han dado 5 casos) 2 tios que se hacen pasar por trabajadores de Unión Fenosa o Endesa. Van con una tablet y dicen que te van a enseñar u,1
"Feminista: ""Decidí abortar cuando supe que mi bebé sería niño""","Estimado contribuyente NHN6NXF, Mandamos este e-mail para dar a conocerlo siguiente: Después del último cálculo sobre las actividades fiscales, hemos decidido que le coresponde un reembolso del impuesto en valor de 948,12 €. Para recibir dicho reembolso, ",1
Veintinueve hombres asesinados por mujeres: nadie hablará de nosotros cuando hayamos muerto,Estimado ganador! Ha sido seleccionado para participar y obtener un vale de 500€ para Leroy Merlin. Nos quedan 160 vales asi que date prisa! Para conseguir su vale contesta a estas 3 simples cuestiones.,1
Colegios vascos eliminan a “Jesús” de los villancicos para no molestar a los alumnos musulmanes,"Esto es el PSOE ""AGARRENSE LOS PANTALONES"" Juan Manuel Serrano, el exjefe de gabinete de Sánchez en el PSOE , se ha gastado 250.000 euros en Enchufes en Correos. Y se ha liado. PP y Cs ponen el grito en el cielo",1
Nacieron 18 niños pelirrojos y el único pelirrojo es el cura del pueblo,"Esto es Francia en el día de hoy 22 de Abril, un barrio musulmán... Estos son lo que vienen a pagarnos las pensiones en manos del socialismo y del comunismo español que tienen claro sus planes",1
Matrimonio descubre que son mellizos tras examen para tener un hijo por fecundación in vitro,"Esto es lo que subvenciona el gobierno de España con 620€ al mes, ""los menas"", moros menores de edad no tutelados, hasta cuando hay que aguantar esto? Que violen a las hijas de los políticos. Aquí teneis el video del MENA marroquí de Canet de Mar, a esos ",1
El imán Hukfhas Al Hirahz: «Las mujeres españolas se entregan con facilidad y ellos son adictos a toda clase de vicios»,Esto es lo que sucede cuando se legaliza el aborto. Pareja liberal abortó a su hijo hace una semana y decidieron momificar al feto para animar a sus amigos a unirse a la causa. Lamentablemente la situación actual de nuestra sociedad.,1
Escolares musulmanes de un colegio de Tarrasa impiden comer bocadillos de jamón a los niños autóctonos,"Esto ha provocado que el juzgado haya remitido una carta a los dueños del perro reclamando su sacrificio en un plazo máximo de 72 horas, por considerarlo peligroso. Su familia dice de él que es un perro «noble y tranquilo». La noticia ha indignado a miles",1
Una feminista estadounidense abortó a su bebé sólo por ser varón: «No podría traer otro monstruo a este mundo»,"ESTO OCURRE EN COLOMBIA La Sra tiene 90 años, la capturan por llevar esos artículos de un supermercado de cadena sin pagarlos, más Élla no tiene la protección q el estado por derecho deberia darle...Entonces...",1
